Num_acc,Conditions Atmosphériques,Etat Surface,Catégorie Route,Vitesse Maximale Autorisée,Nombre Véhicules Impliqués,Nombre Usagers Impliqués,Date,Conditions Lumineuses,Type Collision
315,Normal,Sec,Voie Communale,,,,2022-01-16 16:01:26,,Par l'arrière
316,,Mouillé,Route Départementale,,2.0,2.0,2022-01-09 10:08:49,,Par le coté
317,Normal,,Voie Communale,,1.0,,2022-01-30 13:07:21,Jour,Autre
318,Normal,Sec,Route Départementale,70.0,,,2022-01-21 12:25:48,Jour,
319,Normal,Sec,,30.0,1.0,1.0,2022-01-12 22:01:31,Nuit,Autre
320,Normal,Sec,Voie Communale,,,,2022-01-21 01:11:57,,Par le coté
321,Normal,Sec,Route Départementale,,2.0,,2022-01-10 18:00:41,Nuit,Par le coté
322,,Mouillé,Route Départementale,,2.0,2.0,2022-01-19 22:47:48,,Par le coté
323,Pluie,,Route Nationale,,1.0,1.0,2022-01-09 07:09:17,,
324,Normal,,Route Nationale,90.0,2.0,2.0,2022-01-06 13:27:48,Jour,Par le coté
325,Pluie,Mouillé,,90.0,,4.0,2022-01-09 19:34:24,Nuit,Par le coté
326,Normal,Sec,,130.0,,,2022-01-25 18:30:49,,
327,,Sec,Voie Communale,,1.0,,2022-01-30 20:41:57,Nuit,Autre
328,Normal,Sec,Voie Communale,,,1.0,2022-01-22 07:39:30,Nuit,Autre
329,Pluie,Mouillé,Autoroute,,,8.0,2022-01-07 01:45:36,Nuit,Autre
330,Normal,,Route Départementale,,,,2022-01-14 15:09:05,,Par le coté
331,Normal,,Voie Communale,30.0,,1.0,2022-01-15 09:21:43,Jour,Autre
332,Normal,,,130.0,2.0,2.0,2022-01-12 19:43:37,,Par le coté
333,,Mouillé,Route Départementale,,,1.0,2022-01-07 14:13:05,Jour,Autre
334,Pluie,Mouillé,Route Départementale,70.0,2.0,,2022-01-07 19:21:01,Nuit,
335,Pluie,Mouillé,Voie Communale,,2.0,,2022-01-19 19:24:14,Nuit,
336,Normal,,Voie Communale,,1.0,1.0,2022-01-23 01:54:52,Nuit,Autre
337,,Sec,,30.0,2.0,3.0,2022-01-29 09:47:19,Jour,Par l'arrière
338,,Sec,Voie Communale,,1.0,2.0,2022-01-28 09:20:35,Jour,Autre
339,,Mouillé,Voie Communale,30.0,1.0,5.0,2022-01-03 10:15:14,Jour,Autre
340,Normal,,Voie Communale,30.0,2.0,,2022-01-13 05:40:17,Nuit,Frontale
341,,Mouillé,Voie Communale,,2.0,4.0,2022-01-19 02:39:15,Nuit,Par le coté
342,Normal,,Route Départementale,,,1.0,2022-01-27 04:21:28,Nuit,Autre
343,Normal,Sec,,30.0,2.0,7.0,2022-01-02 00:33:17,,
344,,Sec,Voie Communale,30.0,2.0,5.0,2022-01-27 05:19:03,Nuit,
345,,Sec,Route Départementale,,,3.0,2022-01-11 00:55:29,Nuit,Autre
346,Normal,,Voie Communale,,2.0,2.0,2022-01-06 07:05:51,Nuit,Frontale
347,Pluie,Mouillé,Voie Communale,,2.0,2.0,2022-01-04 11:55:29,Jour,
348,Normal,,Autoroute,,2.0,2.0,2022-01-31 08:32:38,Nuit,Par le coté
349,Normal,,Route Départementale,,1.0,4.0,2022-01-05 23:30:49,Nuit,
350,Normal,,Voie Communale,30.0,2.0,,2022-01-12 13:05:56,,Par l'arrière
351,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-28 10:54:56,Jour,
352,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-20 10:42:34,Jour,Par le coté
353,,Sec,,70.0,2.0,,2022-01-11 10:13:53,Jour,
354,Normal,,Voie Communale,30.0,2.0,5.0,2022-01-17 19:21:44,Nuit,Frontale
355,,Sec,Route Départementale,,,6.0,2022-01-21 05:35:41,Nuit,Par l'arrière
356,,Sec,,70.0,2.0,,2022-01-02 22:42:31,Nuit,
357,,Mouillé,,30.0,1.0,1.0,2022-01-09 04:48:08,Nuit,
358,,Sec,Route Départementale,70.0,,,2022-01-25 12:28:26,Jour,Par le coté
359,Normal,,,130.0,2.0,5.0,2022-01-02 17:21:43,Jour,Frontale
360,Pluie,Mouillé,Route Départementale,70.0,2.0,,2022-01-04 01:16:13,Nuit,Par l'arrière
361,Normal,,,70.0,,,2022-01-15 09:18:41,Jour,
362,Normal,,,30.0,2.0,2.0,2022-01-14 02:49:24,,Par l'arrière
363,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-24 21:14:10,,Par le coté
364,Normal,Sec,,30.0,1.0,1.0,2022-01-28 11:51:11,,
365,Normal,Sec,Route Départementale,,,2.0,2022-01-12 12:09:27,,Par le coté
366,,Sec,,30.0,1.0,2.0,2022-01-10 06:38:56,Nuit,Autre
367,Normal,,,70.0,2.0,2.0,2022-01-20 22:04:02,,Par l'arrière
368,Normal,,Voie Communale,,2.0,,2022-01-11 01:43:36,Nuit,Frontale
369,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-13 02:44:21,,Par le coté
370,Normal,,Voie Communale,30.0,,3.0,2022-01-28 20:37:25,Nuit,Par le coté
371,Normal,,Route Départementale,70.0,,9.0,2022-01-12 20:06:10,Nuit,Autre
372,Pluie,,Voie Communale,30.0,1.0,1.0,2022-01-19 10:10:32,Jour,Autre
373,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-29 23:33:55,,Par le coté
374,Normal,,Autoroute,,2.0,4.0,2022-01-10 21:28:18,Nuit,
375,Normal,,Route Départementale,70.0,,,2022-01-21 08:33:55,Nuit,Par le coté
376,Normal,Sec,Route Départementale,70.0,,5.0,2022-01-20 23:54:01,Nuit,
377,Normal,,,130.0,2.0,,2022-01-12 17:13:26,Jour,Frontale
378,Normal,,,30.0,1.0,1.0,2022-01-05 00:38:30,Nuit,Autre
379,Normal,Sec,Voie Communale,,1.0,,2022-01-28 13:46:59,,Autre
380,,Sec,,130.0,2.0,,2022-01-30 02:41:10,Nuit,Par le coté
381,Normal,Sec,,30.0,2.0,,2022-01-24 01:37:42,,Par le coté
382,Normal,Sec,Route Départementale,70.0,,,2022-01-05 17:59:36,Nuit,Autre
383,Normal,Sec,Route Nationale,,2.0,4.0,2022-01-06 00:59:38,,Par le coté
384,Normal,Sec,,30.0,2.0,2.0,2022-01-11 00:33:54,,Frontale
385,Normal,,Route Départementale,,2.0,2.0,2022-01-17 07:04:36,Nuit,Par le coté
386,Normal,Sec,Voie Communale,,2.0,7.0,2022-01-13 00:01:57,,Par le coté
387,,Sec,,30.0,1.0,,2022-01-11 04:37:21,Nuit,
388,Normal,,Voie Communale,30.0,2.0,,2022-01-01 16:40:08,Jour,
389,Normal,,Voie Communale,,1.0,,2022-01-18 10:06:11,,Autre
390,Pluie,,Autoroute,130.0,2.0,2.0,2022-01-09 15:01:25,Jour,Par l'arrière
391,Normal,,Voie Communale,30.0,,,2022-01-01 16:57:14,,Par le coté
392,,Mouillé,,30.0,,,2022-01-08 01:29:07,,
393,,Mouillé,Route Nationale,90.0,1.0,,2022-01-09 07:10:09,,
394,Pluie,Mouillé,,90.0,1.0,4.0,2022-01-03 00:39:13,,
395,Normal,,,70.0,,2.0,2022-01-28 07:35:51,Nuit,Par le coté
396,Normal,Sec,Voie Communale,30.0,,,2022-01-31 17:46:50,Nuit,Par le coté
397,Normal,Sec,,30.0,,,2022-01-10 05:32:32,Nuit,
398,,Sec,,70.0,2.0,4.0,2022-01-17 16:55:28,Jour,Frontale
399,,Sec,Route Départementale,,1.0,1.0,2022-01-25 04:25:07,,
400,Pluie,,Voie Communale,30.0,2.0,,2022-01-04 08:58:37,Jour,Par le coté
401,Normal,,,70.0,1.0,3.0,2022-01-30 02:48:10,Nuit,Autre
402,Normal,,,30.0,1.0,1.0,2022-01-30 20:18:22,,Autre
403,Normal,,Voie Communale,,2.0,2.0,2022-01-01 04:03:45,,Par l'arrière
404,,Sec,Route Départementale,,1.0,,2022-01-14 17:39:39,Nuit,Autre
405,Normal,Sec,Voie Communale,30.0,2.0,7.0,2022-01-06 19:23:51,Nuit,Par l'arrière
406,Normal,Sec,Route Départementale,,,2.0,2022-01-21 16:30:51,Jour,Par l'arrière
407,Pluie,,Voie Communale,,2.0,2.0,2022-01-04 14:26:54,Jour,Par le coté
408,Normal,,Route Départementale,70.0,1.0,2.0,2022-01-30 00:10:45,Nuit,Autre
409,Normal,Sec,Voie Communale,,1.0,,2022-01-17 03:12:22,Nuit,Autre
410,,Sec,Autoroute,,2.0,2.0,2022-01-30 03:57:57,Nuit,Par le coté
411,Normal,,Voie Communale,30.0,,2.0,2022-01-26 15:24:15,Jour,Autre
412,Normal,Sec,,70.0,2.0,,2022-01-15 00:08:21,,
413,Pluie,Mouillé,Route Nationale,,3.0,3.0,2022-01-07 02:00:34,Nuit,
414,Normal,Sec,Autoroute,,,5.0,2022-01-20 23:49:39,Nuit,
415,,Sec,,30.0,2.0,2.0,2022-01-31 16:47:47,,
416,Pluie,,Voie Communale,30.0,1.0,1.0,2022-01-07 16:40:10,Jour,
417,Normal,Sec,,90.0,2.0,2.0,2022-01-23 14:37:00,Jour,Par le coté
418,,Sec,Voie Communale,,,1.0,2022-01-20 01:01:26,,Autre
419,Normal,,Voie Communale,,2.0,,2022-01-13 03:11:44,Nuit,
420,,Sec,Route Départementale,,2.0,,2022-01-14 04:00:48,,Par l'arrière
421,Normal,Sec,Voie Communale,,,3.0,2022-01-13 03:29:06,,
422,,Mouillé,Autoroute,,2.0,,2022-01-09 02:27:49,Nuit,
423,,Sec,Route Nationale,90.0,,,2022-01-18 08:25:40,Nuit,Par le coté
424,,Sec,Route Départementale,,2.0,,2022-01-14 14:41:56,Jour,Par le coté
425,Normal,Sec,Voie Communale,,1.0,1.0,2022-01-05 01:54:13,Nuit,
426,Normal,Sec,,30.0,,6.0,2022-01-18 13:55:04,Jour,Par l'arrière
427,Normal,,Voie Communale,30.0,2.0,,2022-01-27 13:12:11,,Par le coté
428,Pluie,Mouillé,,70.0,2.0,3.0,2022-01-19 19:33:14,Nuit,Par le coté
429,Normal,Sec,Route Départementale,70.0,1.0,3.0,2022-01-21 19:23:42,Nuit,Autre
430,,Mouillé,Voie Communale,,,1.0,2022-01-09 20:41:56,Nuit,
431,Normal,,,70.0,,3.0,2022-01-27 12:45:08,,Autre
432,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-16 04:01:28,,Autre
433,,Sec,,30.0,2.0,,2022-01-20 05:11:03,Nuit,
434,Pluie,Mouillé,Route Départementale,70.0,2.0,2.0,2022-01-07 10:01:02,Jour,
435,Normal,Sec,Route Départementale,,,4.0,2022-01-26 15:32:08,Jour,
436,,Sec,Route Nationale,,2.0,,2022-01-26 11:57:19,,Par le coté
437,Normal,,Route Départementale,,2.0,3.0,2022-01-14 05:49:20,,Par l'arrière
438,,Mouillé,,30.0,3.0,4.0,2022-01-07 13:58:52,,Autre
439,Normal,Sec,,70.0,,4.0,2022-01-18 21:24:43,,Par l'arrière
440,Normal,,Voie Communale,30.0,1.0,4.0,2022-01-05 17:56:36,Nuit,Autre
441,Normal,Sec,Voie Communale,,1.0,1.0,2022-01-05 12:25:12,Jour,
442,Pluie,,,30.0,,,2022-01-03 05:06:59,Nuit,Autre
443,Normal,Sec,,30.0,2.0,3.0,2022-01-14 00:01:16,,Par le coté
444,,Sec,Autoroute,,1.0,,2022-01-17 08:41:48,Jour,
445,Normal,Sec,Voie Communale,30.0,1.0,,2022-01-13 05:06:42,Nuit,Autre
446,Normal,,Route Départementale,70.0,2.0,,2022-01-25 02:01:31,Nuit,Par l'arrière
447,Pluie,Mouillé,,70.0,2.0,6.0,2022-01-04 12:36:32,Jour,Frontale
448,Normal,,,90.0,2.0,4.0,2022-01-16 09:10:05,,Par le coté
449,Normal,,Autoroute,130.0,2.0,3.0,2022-01-18 13:20:15,Jour,
450,Normal,,,30.0,2.0,4.0,2022-01-16 14:02:14,Jour,Par le coté
451,Normal,Sec,Voie Communale,,2.0,,2022-01-10 15:38:18,Jour,
452,Normal,Sec,Voie Communale,,2.0,6.0,2022-01-21 02:41:17,Nuit,Par l'arrière
453,Normal,Sec,,70.0,1.0,1.0,2022-01-31 18:06:02,Nuit,Autre
454,,Mouillé,Voie Communale,,1.0,,2022-01-03 04:37:37,,
455,Normal,Sec,,70.0,2.0,3.0,2022-01-02 04:53:34,Nuit,
456,,Sec,,70.0,2.0,2.0,2022-01-30 16:56:29,Jour,Par le coté
457,,Mouillé,,70.0,2.0,3.0,2022-01-09 15:53:24,,
458,,Sec,Route Départementale,70.0,2.0,7.0,2022-01-16 05:50:00,Nuit,Par le coté
459,Normal,,,70.0,2.0,2.0,2022-01-02 14:14:38,,Par le coté
460,,Sec,,30.0,,2.0,2022-01-12 19:36:02,Nuit,Par l'arrière
461,Normal,,Voie Communale,,,3.0,2022-01-10 05:05:12,,
462,,Sec,Voie Communale,,2.0,,2022-01-18 10:22:40,Jour,Par le coté
463,,Mouillé,,70.0,4.0,8.0,2022-01-03 00:09:00,Nuit,Autre
464,,Sec,Voie Communale,30.0,,,2022-01-13 07:48:12,Nuit,Frontale
465,Normal,,Route Départementale,70.0,4.0,5.0,2022-01-29 21:59:18,Nuit,Autre
466,Normal,Sec,Voie Communale,,3.0,,2022-01-11 07:04:51,,Autre
467,,Sec,Route Nationale,90.0,2.0,,2022-01-23 14:16:06,Jour,Par le coté
468,Normal,Sec,,130.0,2.0,6.0,2022-01-29 06:14:40,Nuit,Frontale
469,Normal,,Voie Communale,30.0,1.0,2.0,2022-01-26 11:59:17,Jour,Autre
470,Normal,Sec,Route Départementale,70.0,,2.0,2022-01-14 14:56:52,Jour,Autre
471,Normal,,Voie Communale,30.0,,2.0,2022-01-16 01:09:33,Nuit,Par l'arrière
472,Normal,Sec,Voie Communale,,3.0,8.0,2022-01-23 01:37:11,Nuit,Autre
473,Normal,Sec,Route Départementale,70.0,,,2022-01-29 07:16:08,,Par le coté
474,Normal,Sec,Route Départementale,70.0,2.0,,2022-01-22 14:00:56,Jour,
475,Normal,Sec,Voie Communale,,2.0,,2022-01-24 22:29:22,Nuit,Par le coté
476,Normal,,Voie Communale,30.0,2.0,8.0,2022-01-02 10:18:44,,Frontale
477,Normal,,,30.0,2.0,,2022-01-10 14:35:31,Jour,Par le coté
478,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-12 23:13:50,Nuit,Autre
479,,Sec,,70.0,,4.0,2022-01-11 11:01:16,Jour,
480,,Mouillé,Voie Communale,,1.0,,2022-01-09 12:57:25,,Autre
481,,Sec,,30.0,,,2022-01-20 01:13:17,Nuit,Autre
482,Pluie,Mouillé,Route Départementale,70.0,1.0,,2022-01-07 12:37:39,Jour,
483,Normal,Sec,,30.0,1.0,1.0,2022-01-05 18:31:10,Nuit,
484,,Mouillé,Route Départementale,,,1.0,2022-01-08 05:36:08,Nuit,
485,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-27 16:07:46,Jour,Par l'arrière
486,Normal,,Voie Communale,,2.0,5.0,2022-01-29 19:00:37,Nuit,
487,Pluie,,Voie Communale,30.0,2.0,,2022-01-08 14:36:58,Jour,Par le coté
488,Pluie,,Autoroute,,,6.0,2022-01-03 00:42:16,,Frontale
489,Normal,,Autoroute,130.0,2.0,3.0,2022-01-22 09:12:53,,Par le coté
490,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-02 23:57:54,Nuit,Frontale
491,,Sec,Route Départementale,,,,2022-01-18 01:12:03,Nuit,Par le coté
492,Normal,,,30.0,2.0,,2022-01-24 17:46:23,Nuit,
493,,Sec,,70.0,2.0,,2022-01-26 05:48:11,Nuit,Frontale
494,Pluie,Mouillé,Route Départementale,,,1.0,2022-01-03 23:31:30,Nuit,Autre
495,,Sec,Route Départementale,,,3.0,2022-01-10 22:37:04,,Par le coté
496,Normal,,Route Départementale,70.0,2.0,4.0,2022-01-01 18:44:47,Nuit,
497,Normal,Sec,Voie Communale,30.0,2.0,9.0,2022-01-02 21:13:27,,Par l'arrière
498,,Sec,,30.0,2.0,,2022-01-26 04:22:08,Nuit,Par le coté
499,Normal,Sec,Voie Communale,,2.0,3.0,2022-01-17 08:46:18,,Frontale
500,,Sec,,30.0,1.0,1.0,2022-01-02 04:38:30,Nuit,Autre
501,Normal,Sec,,30.0,2.0,,2022-01-06 19:05:01,Nuit,
502,,Mouillé,,30.0,,1.0,2022-01-09 01:15:16,,Autre
503,Pluie,,Voie Communale,30.0,2.0,,2022-01-03 01:48:41,Nuit,Par l'arrière
504,Normal,,Voie Communale,30.0,1.0,2.0,2022-01-25 04:45:42,,Autre
505,Normal,,,70.0,2.0,,2022-01-17 14:58:27,Jour,Par le coté
506,,Sec,,70.0,2.0,5.0,2022-01-10 18:32:32,Nuit,Par le coté
507,,Mouillé,Autoroute,,2.0,,2022-01-08 07:57:48,Nuit,Par le coté
508,,Mouillé,Route Départementale,70.0,1.0,,2022-01-04 18:42:45,Nuit,Autre
509,Normal,Sec,,70.0,2.0,2.0,2022-01-23 17:55:57,Nuit,
510,Normal,,Route Départementale,,2.0,,2022-01-28 10:32:27,Jour,
511,Normal,Sec,Autoroute,,,,2022-01-27 07:19:27,Nuit,
512,Normal,,Voie Communale,,2.0,5.0,2022-01-05 05:12:21,Nuit,Frontale
513,Normal,,,90.0,1.0,1.0,2022-01-29 20:49:01,,Autre
514,Normal,,Autoroute,130.0,,2.0,2022-01-22 13:29:45,Jour,Par le coté
515,,Mouillé,Route Départementale,70.0,,1.0,2022-01-19 17:15:54,Jour,Autre
516,,Sec,,130.0,2.0,,2022-01-17 19:54:13,Nuit,
517,Pluie,Mouillé,Route Départementale,70.0,3.0,5.0,2022-01-09 19:51:27,Nuit,Autre
518,Normal,Sec,Voie Communale,30.0,,4.0,2022-01-17 18:53:17,Nuit,
519,,Sec,Voie Communale,,2.0,4.0,2022-01-14 21:28:03,,Par l'arrière
520,,Sec,Voie Communale,30.0,1.0,1.0,2022-01-16 09:26:22,,Autre
521,Normal,Sec,Voie Communale,30.0,2.0,5.0,2022-01-10 18:30:09,,Frontale
522,Normal,Sec,Route Départementale,,1.0,1.0,2022-01-05 22:55:18,Nuit,
523,,Mouillé,,70.0,2.0,9.0,2022-01-08 20:00:46,,Par le coté
524,Pluie,Mouillé,Route Nationale,90.0,1.0,,2022-01-19 16:42:31,Jour,Autre
525,,Mouillé,,30.0,1.0,1.0,2022-01-03 22:48:38,,Autre
526,Normal,,,30.0,,3.0,2022-01-24 19:26:03,Nuit,Autre
527,Pluie,,Route Départementale,,1.0,1.0,2022-01-19 02:37:25,Nuit,
528,Normal,,Voie Communale,30.0,2.0,,2022-01-29 06:26:34,,Par le coté
529,,Sec,Route Départementale,,2.0,3.0,2022-01-30 21:32:57,Nuit,
530,Normal,Sec,Voie Communale,30.0,,1.0,2022-01-12 01:55:35,,Autre
531,Normal,Sec,Route Départementale,,,4.0,2022-01-01 04:03:30,,Par le coté
532,Pluie,Mouillé,Voie Communale,30.0,2.0,6.0,2022-01-19 02:29:26,Nuit,
533,Normal,,Route Nationale,,2.0,,2022-01-27 16:38:59,Jour,Par l'arrière
534,Normal,Sec,,30.0,3.0,8.0,2022-01-05 11:16:22,Jour,Autre
535,Normal,,Voie Communale,,,2.0,2022-01-22 21:41:19,Nuit,Frontale
536,Normal,Sec,Route Départementale,,2.0,6.0,2022-01-16 13:08:34,,Frontale
537,Normal,,Route Nationale,,2.0,,2022-01-23 01:24:48,Nuit,Par le coté
538,Normal,Sec,,30.0,3.0,4.0,2022-01-02 18:49:36,Nuit,Autre
539,Normal,Sec,,70.0,1.0,,2022-01-20 05:58:25,Nuit,Autre
540,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-29 05:32:34,Nuit,Par le coté
541,,Sec,Voie Communale,,2.0,5.0,2022-01-01 19:57:05,,
542,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-23 14:34:54,Jour,Par le coté
543,,Sec,Voie Communale,,3.0,,2022-01-16 20:49:04,Nuit,Autre
544,Pluie,,,90.0,,4.0,2022-01-07 08:41:13,Jour,Par l'arrière
545,Normal,,Route Départementale,70.0,2.0,2.0,2022-01-29 10:44:07,,Par le coté
546,Normal,Sec,Autoroute,130.0,2.0,2.0,2022-01-13 14:42:55,,Frontale
547,Normal,Sec,,70.0,,3.0,2022-01-24 21:42:18,Nuit,Autre
548,,Sec,Route Nationale,,1.0,4.0,2022-01-26 04:56:02,,
549,Normal,,Route Nationale,90.0,3.0,,2022-01-27 00:46:45,Nuit,Autre
550,Normal,Sec,Voie Communale,30.0,,,2022-01-25 12:07:03,Jour,Par l'arrière
551,,Sec,Route Départementale,,1.0,,2022-01-14 11:00:38,,
552,Normal,Sec,Voie Communale,,2.0,,2022-01-31 01:23:57,,Par l'arrière
553,,Sec,Voie Communale,,2.0,3.0,2022-01-12 17:00:40,Jour,
554,Normal,,,30.0,1.0,2.0,2022-01-29 23:08:00,Nuit,Autre
555,,Sec,,130.0,1.0,1.0,2022-01-05 13:27:25,Jour,Autre
556,Normal,Sec,Autoroute,130.0,,,2022-01-24 14:13:51,Jour,Autre
557,Normal,,,70.0,2.0,,2022-01-31 05:20:42,Nuit,Par l'arrière
558,Normal,Sec,Route Départementale,70.0,2.0,6.0,2022-01-17 22:02:50,Nuit,Par le coté
559,,Sec,Voie Communale,30.0,1.0,,2022-01-12 13:00:27,Jour,Autre
560,Pluie,Mouillé,,70.0,2.0,4.0,2022-01-03 03:32:11,,Par l'arrière
561,Normal,,,30.0,2.0,,2022-01-11 15:07:46,,Par l'arrière
562,Normal,Sec,,30.0,,,2022-01-06 13:09:16,,Par le coté
563,Normal,Sec,Route Départementale,70.0,,2.0,2022-01-05 10:46:02,Jour,
564,,Sec,Route Départementale,70.0,1.0,,2022-01-15 09:19:53,Jour,Autre
565,,Sec,,30.0,2.0,,2022-01-12 19:43:04,,Par l'arrière
566,,Sec,Route Départementale,70.0,2.0,,2022-01-18 05:30:30,,Par l'arrière
567,Normal,Sec,,70.0,,,2022-01-22 23:08:40,Nuit,Autre
568,Normal,Sec,Autoroute,130.0,2.0,5.0,2022-01-14 11:04:18,,Par le coté
569,Normal,Sec,Voie Communale,,1.0,2.0,2022-01-26 14:36:05,Jour,Autre
570,,Sec,Autoroute,130.0,2.0,2.0,2022-01-13 02:33:03,,Par le coté
571,Normal,Sec,,130.0,,,2022-01-30 08:35:34,Nuit,
572,Normal,Sec,,70.0,,4.0,2022-01-15 01:20:08,Nuit,Par le coté
573,,Sec,,70.0,1.0,1.0,2022-01-16 02:18:00,,Autre
574,,Sec,Voie Communale,30.0,2.0,,2022-01-20 11:52:36,Jour,Par le coté
575,,Sec,,30.0,2.0,2.0,2022-01-18 00:09:05,Nuit,Frontale
576,,Mouillé,Route Départementale,70.0,1.0,2.0,2022-01-07 19:52:00,Nuit,Autre
577,Pluie,,,70.0,,2.0,2022-01-09 19:31:17,,
578,Normal,Sec,Route Départementale,70.0,,3.0,2022-01-23 13:35:02,Jour,Par l'arrière
579,Normal,,Route Départementale,70.0,2.0,2.0,2022-01-22 13:56:28,Jour,Par le coté
580,,Sec,,70.0,2.0,,2022-01-01 19:32:53,,
581,Normal,,Autoroute,130.0,2.0,,2022-01-17 05:31:21,Nuit,Par le coté
582,Normal,,,30.0,2.0,2.0,2022-01-29 11:33:07,Jour,Par le coté
583,Normal,Sec,Voie Communale,30.0,2.0,3.0,2022-01-16 13:44:10,,Par le coté
584,,Sec,Route Départementale,70.0,,,2022-01-16 21:29:19,Nuit,Par l'arrière
585,Normal,Sec,,70.0,1.0,,2022-01-12 03:58:01,,Autre
586,Normal,,,70.0,1.0,,2022-01-10 07:23:11,Nuit,Autre
587,Pluie,Mouillé,,90.0,2.0,2.0,2022-01-04 23:46:45,,
588,Normal,Sec,,30.0,,2.0,2022-01-20 12:49:59,,Par le coté
589,Normal,Sec,Voie Communale,30.0,,5.0,2022-01-26 23:54:09,Nuit,Par le coté
590,Normal,Sec,Voie Communale,30.0,2.0,8.0,2022-01-11 18:40:57,Nuit,Par le coté
591,Normal,,Voie Communale,30.0,2.0,2.0,2022-01-13 22:56:34,,
592,,Sec,,70.0,2.0,,2022-01-30 03:10:14,,Par le coté
593,Normal,,Route Départementale,70.0,1.0,4.0,2022-01-05 03:58:23,Nuit,Autre
594,Normal,,Autoroute,,,3.0,2022-01-22 12:08:55,Jour,Par le coté
595,,Sec,Autoroute,,2.0,,2022-01-28 19:58:05,Nuit,Par le coté
596,Normal,Sec,,70.0,,5.0,2022-01-30 14:09:55,Jour,
597,Normal,Sec,Voie Communale,,1.0,2.0,2022-01-18 13:54:13,Jour,Autre
598,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-20 05:50:26,,Frontale
599,Normal,Sec,Autoroute,,,5.0,2022-01-13 05:53:19,Nuit,Par le coté
600,Normal,,Route Départementale,70.0,2.0,7.0,2022-01-29 20:51:28,,Par l'arrière
601,Normal,Sec,Voie Communale,30.0,,3.0,2022-01-01 12:21:10,Jour,
602,Normal,Sec,Route Départementale,,2.0,,2022-01-11 13:43:13,,Par l'arrière
603,Normal,,Voie Communale,,2.0,,2022-01-21 12:21:35,,Par l'arrière
604,Normal,,Autoroute,,1.0,1.0,2022-01-01 19:24:31,Nuit,
605,Normal,,,70.0,,2.0,2022-01-15 14:38:23,Jour,Frontale
606,Normal,Sec,Route Nationale,90.0,1.0,3.0,2022-01-30 17:32:44,Nuit,Autre
607,,Sec,,30.0,2.0,2.0,2022-01-20 07:06:10,,Par le coté
608,Normal,Sec,Route Départementale,,2.0,,2022-01-20 14:04:30,Jour,Par le coté
609,Pluie,,,70.0,2.0,,2022-01-04 06:40:53,Nuit,Par l'arrière
610,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-24 09:27:56,,Par le coté
611,Normal,,Route Départementale,,2.0,2.0,2022-01-17 08:28:48,Nuit,Par l'arrière
612,Normal,Sec,Route Départementale,,1.0,,2022-01-14 06:13:00,,
613,Pluie,Mouillé,Voie Communale,,1.0,1.0,2022-01-19 16:49:28,Jour,Autre
614,Normal,,Voie Communale,30.0,,1.0,2022-01-13 07:52:39,Nuit,Autre
615,,Sec,Voie Communale,,2.0,2.0,2022-01-22 14:05:21,Jour,Par le coté
616,Normal,Sec,,90.0,1.0,3.0,2022-01-27 17:10:38,,Autre
617,Normal,Sec,Route Départementale,70.0,1.0,4.0,2022-01-22 08:00:26,,
618,Pluie,Mouillé,Voie Communale,30.0,1.0,,2022-01-04 08:12:39,,Autre
619,,Sec,Voie Communale,,,3.0,2022-01-24 10:11:47,Jour,Par le coté
620,Pluie,Mouillé,Route Départementale,,,2.0,2022-01-04 05:52:46,Nuit,Par le coté
621,Normal,,Voie Communale,30.0,,1.0,2022-01-01 12:22:56,Jour,Autre
622,,Sec,,70.0,1.0,1.0,2022-01-29 18:12:07,Nuit,
623,Pluie,,Voie Communale,30.0,,2.0,2022-01-08 08:15:01,Nuit,Frontale
624,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-05 19:40:32,Nuit,
625,Normal,Sec,,70.0,1.0,,2022-01-28 16:26:36,Jour,Autre
626,Normal,Sec,,70.0,,3.0,2022-01-11 09:10:55,,
627,Normal,,,90.0,2.0,,2022-01-22 02:46:32,Nuit,Par le coté
628,,Sec,Voie Communale,30.0,2.0,4.0,2022-01-17 12:58:05,,Par le coté
629,Normal,,Route Départementale,,2.0,,2022-01-24 12:15:36,Jour,Frontale
630,Normal,Sec,Autoroute,,2.0,,2022-01-31 08:42:09,,Par le coté
631,,Sec,Autoroute,130.0,1.0,,2022-01-01 22:01:36,Nuit,Autre
632,Normal,,Voie Communale,,,,2022-01-21 18:17:14,Nuit,Par l'arrière
633,Normal,Sec,Route Départementale,,,,2022-01-15 09:06:39,Jour,
634,Normal,Sec,Voie Communale,,,,2022-01-23 17:49:16,Nuit,Par le coté
